chrom	start	end	geneid	genename
6	31583788	31584798	NM_032955	AIF1
6	31557050	31560762	NM_001145467	NCR3
6	31512227	31514625	NM_130463	ATP6V1G2
6	31497995	31510252	NR_037852	DDX39B
6	31583032	31584798	NM_001623	AIF1
6	31539875	31542098	NM_001159740	LTA
6	31512227	31514625	NM_138282	ATP6V1G2
6	31540092	31542098	NM_000595	LTA
6	31512227	31514625	NM_001204078	ATP6V1G2
6	31515352	31526606	NM_005007	NFKBIL1
6	31496738	31498008	NM_001011700	MCCD1
6	31556659	31560762	NM_147130	NCR3
6	31554976	31556686	NM_205840	LST1
6	31553955	31556686	NM_205838	LST1
6	31554475	31556686	NM_205837	LST1
6	31654725	31670850	NR_033488	ABHD16A
6	31654725	31670850	NM_001177515	ABHD16A
6	31606804	31620477	NM_080703	BAG6
6	31654725	31671137	NM_021160	ABHD16A
6	31606804	31620477	NM_080702	BAG6
6	31588449	31605554	NM_080686	PRRC2A
6	31691120	31694485	NM_138277	C6orf25
6	31668805	31668868	NR_039789	MIR4646
6	31629005	31634060	NM_001199237	GPANK1
6	31654725	31671137	NR_033489	ABHD16A
6	31633656	31637843	NM_001320	CSNK2B
6	31691120	31694485	NM_138275	C6orf25
6	31691120	31694485	NM_138272	C6orf25
6	31691120	31694485	NM_138274	C6orf25
6	31644460	31648150	NM_025262	LY6G5C
6	31686424	31689511	NM_025261	LY6G6C
6	31629005	31633639	NM_001199238	GPANK1
6	31694816	31698039	NM_013974	DDAH2
6	31629005	31633179	NM_033177	GPANK1
6	31691120	31694485	NM_025260	C6orf25
6	31620186	31625987	NM_001256169	APOM
6	31629005	31633639	NM_001199239	GPANK1
6	31691120	31694485	NM_138273	C6orf25
6	31590855	31590987	NR_002971	SNORA38
6	31680117	31681842	NR_003673	LY6G6E
6	31606804	31620477	NM_001199697	BAG6
6	31588449	31605554	NM_004638	PRRC2A
6	31629005	31633407	NM_001199240	GPANK1
6	31679752	31681842	NR_024541	LY6G6E
6	31626074	31628549	NM_021184	C6orf47
6	31638727	31640227	NM_021221	LY6G5B
6	31683132	31685581	NM_021246	LY6G6D
6	31623670	31625987	NM_019101	APOM
6	31606804	31620477	NM_004639	BAG6
6	31606804	31620477	NM_001199698	BAG6
6	31698357	31704341	NM_001288	CLIC1
6	31606804	31620170	NM_001098534	BAG6
6	31674683	31678372	NM_001003693	LY6G6F
6	31620186	31625987	NR_045828	APOM
6	31777395	31782835	NM_005527	HSPA1L
6	31802692	31807541	NM_001040437	C6orf48
6	31830969	31846823	NM_001178044	SLC44A4
6	31745296	31763712	NM_006295	VARS
6	31830969	31846823	NM_025257	SLC44A4
6	31730772	31732624	NM_001039651	SAPCD1
6	31733370	31745108	NM_025258	VWA7
6	31830969	31845448	NM_001178045	SLC44A4
6	31826828	31830709	NM_000434	NEU1
6	31795511	31798031	NM_005346	HSPA1B
6	31803039	31803103	NR_002745	SNORD48
6	31804852	31804916	NR_002742	SNORD52
6	31765168	31774761	NM_021177	LSM2
6	31802692	31807541	NM_001040438	C6orf48
6	31783290	31785719	NM_005345	HSPA1A
6	31949833	31970458	NM_001002029	C4B
6	31976196	31981050	NM_032470	TNXB
6	31939645	31949223	NM_032454	STK19
6	31937587	31940032	NM_005510	DOM3Z
6	31919863	31926864	NM_002904	RDBP
6	31939645	31949223	NM_004197	STK19
6	31867393	31869769	NM_181842	ZBTB12
6	31868775	31913449	NM_001178063	C2
6	31973358	31976712	NM_001128590	CYP21A2
6	31913720	31919861	NM_001710	CFB
6	31949833	31970457	NM_007293	C4A
6	31938951	31949223	NR_026717	STK19
6	31926580	31937532	NM_006929	SKIV2L
6	31976196	31980800	NR_001284	TNXA
6	31949833	31970458	NM_001242823	LOC100293534
6	31973358	31976712	NM_000500	CYP21A2
6	31895265	31913449	NM_000063	C2
6	31924615	31924717	NR_031601	MIR1236
6	31895265	31913449	NM_001145903	C2
6	31973412	31976686	NR_040090	CYP21A1P
6	31949833	31970457	NM_001252204	C4A
6	31982571	32003195	NM_001002029	C4B
6	32083044	32096017	NM_001136153	ATF6B
6	32008931	32013905	NM_032470	TNXB
6	32096483	32098067	NM_022110	FKBPL
6	31982571	32003194	NM_007293	C4A
6	31982571	32003195	NM_001242823	LOC100293534
6	32008931	32077151	NM_019105	TNXB
6	32083044	32096017	NM_004381	ATF6B
6	32006092	32009447	NM_001128590	CYP21A2
6	32006092	32009447	NM_000500	CYP21A2
6	31982571	32003194	NM_001252204	C4A
6	32148744	32152099	NM_001206934	AGER
6	32120578	32122142	NR_037171	LOC100507547
6	32120578	32122142	NR_037172	LOC100507547
6	32120578	32122142	NR_037169	LOC100507547
6	32121775	32131458	NM_005155	PPT2
6	32132381	32136062	NM_030652	EGFL8
6	32162619	32191844	NM_004557	NOTCH4
6	32148744	32152099	NM_001206940	AGER
6	32148744	32152099	NM_001206936	AGER
6	32121775	32131458	NM_001204103	PPT2
6	32135982	32145888	NM_032741	AGPAT1
6	32152509	32157963	NM_002586	PBX2
6	32120578	32122142	NR_037170	LOC100507547
6	32148744	32152099	NM_001206966	AGER
6	32148744	32152099	NR_038190	AGER
6	32121228	32131458	NM_138717	PPT2
6	32146231	32148567	NR_003129	RNF5P1
6	32146161	32148570	NM_006913	RNF5
6	32148744	32152099	NM_001206932	AGER
6	32148744	32152099	NM_001136	AGER
6	32121775	32136062	NR_037861	PPT2-EGFL8
6	32116139	32119720	NM_030651	PRRT1
6	32135982	32143916	NM_006411	AGPAT1
6	32148744	32152099	NM_001206954	AGER
6	32148744	32152099	NM_001206929	AGER
6	32158542	32163300	NM_022107	GPSM3
6	32148744	32152099	NM_172197	AGER
6	32132381	32136062	NR_037860	EGFL8
6	32260474	32339656	NM_006781	C6orf10
6	32358286	32361468	NR_044996	HCG23
6	32485153	32498006	NM_002125	HLA-DRB5
6	32407618	32412826	NM_019111	HLA-DRA
6	32627240	32634466	NM_002123	HLA-DQB1
6	32605182	32611429	NM_002122	HLA-DQA1
6	32546546	32557613	NM_002124	HLA-DRB1
6	32520489	32527779	NR_001298	HLA-DRB6
6	32627240	32634466	NM_001243961	HLA-DQB1
6	32546546	32557613	NM_001243965	HLA-DRB1
6	32723874	32731330	NM_001198858	HLA-DQB2
6	32709162	32714664	NM_020056	HLA-DQA2
6	32821937	32827628	NM_002800	PSMB9
6	32780539	32784825	NM_002120	HLA-DOB
6	32808493	32812712	NM_004159	PSMB8
6	32789609	32806547	NM_018833	TAP2
6	32812985	32821748	NM_000593	TAP1
6	32808493	32811816	NM_148919	PSMB8
6	32811862	32814277	NR_037175	LOC100507463
6	32811862	32814277	NR_037176	LOC100507463
6	32861952	32871535	NR_037177	LOC100294145
6	32861952	32871535	NR_037178	LOC100294145
6	32793186	32806547	NM_000544	TAP2
6	32811862	32814277	NR_037174	LOC100507463
6	32811862	32814277	NR_037173	LOC100507463
6	32916390	32920899	NM_006120	HLA-DMA
6	32938664	32949282	NR_037625	BRD2
6	32936436	32949282	NM_005104	BRD2
6	32939371	32949282	NM_001199455	BRD2
6	32902405	32908847	NM_002118	HLA-DMB
6	32940860	32949282	NM_001199456	BRD2
6	32971959	32977389	NM_002119	HLA-DOA
6	32938664	32949282	NM_001113182	BRD2
6	33080292	33096890	NR_001435	HLA-DPB2
6	33032345	33048555	NM_001242525	HLA-DPA1
6	33032345	33048555	NM_001242524	HLA-DPA1
6	33130468	33160245	NM_080679	COL11A2
6	33130468	33160245	NM_080680	COL11A2
6	33130468	33160245	NM_080681	COL11A2
6	33032345	33041454	NM_033554	HLA-DPA1
6	33043702	33057473	NM_002121	HLA-DPB1
6	33154221	33160245	NM_001163771	COL11A2
6	33267471	33282164	NM_003190	TAPBP
6	33286334	33290793	NM_001141970	DAXX
6	33218048	33239662	NM_022553	VPS52
6	33239851	33244281	NM_022551	RPS18
6	33168602	33172214	NM_001077516	SLC39A7
6	33267471	33282164	NM_172209	TAPBP
6	33259430	33267165	NM_001243738	RGL2
6	33172418	33174607	NM_014234	HSD17B8
6	33244916	33246602	NM_003782	B3GALT4
6	33271409	33282164	NM_172208	TAPBP
6	33176285	33180499	NM_002931	RING1
6	33286334	33290793	NM_001350	DAXX
6	33246879	33257304	NM_001164267	WDR46
6	33175611	33175721	NR_029633	MIR219-1
6	33286334	33290793	NM_001141969	DAXX
6	33161364	33168432	NM_021976	RXRB
6	33168602	33172214	NM_006979	SLC39A7
6	33282181	33285512	NM_005453	ZBTB22
6	33259430	33267165	NM_004761	RGL2
6	33246879	33257304	NM_005452	WDR46
6	33257411	33258709	NM_001185181	PFDN6
6	33282181	33285719	NM_001145338	ZBTB22
6	33257377	33258711	NM_014260	PFDN6
6	33286334	33290793	NM_001254717	DAXX
6	33217312	33222667	NR_044997	HCG25
6	33387846	33421466	NM_006772	SYNGAP1
6	33384318	33386065	NM_015921	CUTA
6	33378772	33384230	NM_024165	PHF1
6	33378772	33384230	NM_002636	PHF1
6	33384318	33386065	NM_001014433	CUTA
6	33359312	33377699	NM_002263	KIFC1
6	33378772	33384230	NR_027692	PHF1
6	33384318	33386065	NM_001014840	CUTA
6	33384318	33386065	NM_001014838	CUTA
6	33384318	33386065	NM_001014837	CUTA
6	33540322	33548070	NM_001188	BAK1
6	33665345	33679504	NM_032340	MNF1
6	33589155	33664348	NM_002224	ITPR3
6	33762448	33771793	NM_001184698	MLN
6	33689442	33714762	NM_054111	IP6K3
6	33689442	33714762	NM_001142883	IP6K3
6	33738989	33754719	NM_001143944	LEMD2
6	33762448	33771793	NM_002418	MLN
6	33762448	33771793	NM_001040109	MLN
6	33738989	33756906	NM_181336	LEMD2
6	33857287	33864684	NR_038989	LOC100507584
6	33967748	33967828	NR_031681	MIR1275
6	33989622	34067865	NM_001256810	GRM4
6	33989622	34069928	NM_001256814	GRM4
6	33989622	34073758	NM_001256813	GRM4
6	33989622	34078629	NM_001256812	GRM4
6	34214156	34216904	NM_178508	C6orf1
6	34214156	34216904	NM_001008704	C6orf1
6	34214156	34216904	NM_001008703	C6orf1
6	34385230	34393818	NM_001203245	RPS10
6	34385230	34393902	NM_001014	RPS10
6	34385230	34393902	NM_001204091	RPS10
6	34505578	34524110	NM_012391	SPDEF
6	34505578	34524110	NM_001252294	SPDEF
6	34482648	34504039	NM_001199583	PACSIN1
6	34845554	34855819	NM_005643	TAF11
6	34759793	34845291	NM_017754	UHRF1BP1
6	35085848	35109187	NM_001093728	TCP11
6	35085848	35109187	NM_018679	TCP11
6	35182189	35218609	NM_152753	SCUBE3
6	35265594	35289548	NM_022047	DEF6
6	35420137	35434881	NM_021922	FANCE
6	35441373	35464861	NM_003214	TEAD3
6	35436177	35438558	NM_007104	RPL10A
6	35465650	35480647	NM_003322	TULP1
6	35744391	35747329	NM_207409	CLPSL2
6	35694538	35704724	NR_027117	LOC285847
6	35762758	35765121	NM_001252598	CLPS
6	35762758	35765121	NM_001252597	CLPS
6	35762758	35765121	NM_001832	CLPS
6	35704858	35716685	NM_145028	ARMC12
6	35748830	35755841	NM_001010886	CLPSL1
6	35800810	35888957	NM_003137	SRPK1
6	35800810	35888957	NR_034069	SRPK1
6	36098261	36107842	NM_002754	MAPK13
6	36210979	36276372	NM_001145716	PNPLA1
6	36283534	36304662	NM_001010903	C6orf222
6	36210944	36276372	NM_173676	PNPLA1
6	36238236	36276372	NM_001145717	PNPLA1
6	36333970	36355577	NM_016135	ETV7
6	36358328	36410666	NM_152990	PXT1
6	36333970	36355577	NM_001207040	ETV7
6	36321997	36355577	NM_001207039	ETV7
6	36333970	36355568	NM_001207038	ETV7
6	36333970	36355577	NM_001207037	ETV7
6	36333970	36355577	NM_001207036	ETV7
6	36321997	36355577	NM_001207035	ETV7
6	36333970	36355577	NM_001207041	ETV7
6	36461668	36515247	NM_007271	STK38
6	36646455	36655116	NM_000389	CDKN1A
6	36644236	36655116	NM_001220777	CDKN1A
6	36644266	36655116	NM_078467	CDKN1A
6	36646486	36655116	NM_001220778	CDKN1A
6	36590212	36590289	NR_037491	MIR3925
6	36708554	36807220	NM_020939	CPNE5
6	36916038	36932613	NM_001199159	PI16
6	36853639	36896740	NM_152734	C6orf89
6	36935916	36953949	NM_014341	MTCH1
6	36922208	36932613	NM_153370	PI16
6	36973422	36996845	NM_173558	FGD2
6	37137921	37143204	NM_001243186	PIM1
6	37137921	37143204	NM_002648	PIM1
6	37225547	37300746	NM_017772	TBC1D22B
6	37400906	37449284	NM_015050	FTSJD2
6	37450696	37467700	NM_138493	CCDC167
6	37523140	37523198	NR_039669	MIR4462
6	38874270	38920883	NR_038401	LOC100131047
6	39016556	39055520	NM_002062	GLP1R
6	39071839	39082865	NM_018322	SAYSD1
6	39283946	39290330	NM_001135106	KCNK16
6	39282473	39290330	NM_001135105	KCNK16
6	39266776	39282236	NM_031460	KCNK17
6	39282473	39290330	NM_032115	KCNK16
6	39282473	39290330	NM_001135107	KCNK16
6	39266776	39282237	NM_001135111	KCNK17
6	39872033	39902290	NR_033233	MOCS1
6	39872033	39895455	NM_005943	MOCS1
6	39872033	39902290	NM_001075098	MOCS1
6	40346162	40347631	NR_024015	TDRG1
6	40312083	40323745	NR_038887	FLJ41649
6	41010456	41012076	NM_001159726	TSPO2
6	41010236	41012076	NM_001010873	TSPO2
6	40994639	41006938	NM_173561	UNC5CL
6	41040706	41070146	NM_002505	NFYA
6	41126245	41130922	NM_018965	TREM2
6	41034530	41040188	NM_145063	C6orf130
6	41117341	41122070	NM_178174	TREML1
6	41068772	41108573	NR_026938	LOC221442
6	41040706	41070146	NM_021705	NFYA
6	41242998	41254457	NM_018643	TREM1
6	41196061	41206120	NM_198153	TREML4
6	41217114	41217327	NR_002794	TREML2P1
6	41247276	41254457	NM_001242589	TREM1
6	41242998	41254457	NM_001242590	TREM1
6	41157551	41168925	NM_024807	TREML2
6	41176291	41185685	NR_027256	TREML3
6	41303527	41318625	NM_004828	NCR2
6	41303527	41318625	NM_001199509	NCR2
6	41303527	41318625	NM_001199510	NCR2
6	41566451	41566531	NR_039784	MIR4641
6	41606194	41621982	NM_005586	MDFI
6	41748499	41755110	NM_013397	PRICKLE4
6	41704448	41715139	NM_002630	PGC
6	41737913	41747630	NM_006653	FRS3
6	41708575	41715139	NM_001166424	PGC
6	41755180	41757634	NM_001134493	TOMM6
6	41902670	41909552	NM_001136125	CCND3
6	41888964	41900784	NM_004053	BYSL
6	41873091	41888877	NM_004275	MED20
6	41902670	41909552	NM_001760	CCND3
6	42018250	42048644	NM_138572	TAF8
6	42123143	42147794	NM_000409	GUCA1A
6	42151021	42162694	NM_002098	GUCA1B
6	42174538	42185633	NM_018141	MRPS10
6	42531759	42588089	NM_001184801	UBR2
6	42664332	42690358	NM_000322	PRPH2
6	42695313	42695932	NR_037141	ATP6V0CP3
6	42712233	42713884	NM_003192	TBCC
6	42788793	42836296	NM_015349	KIAA0240
6	42847670	42854731	NM_198486	RPL7L1
6	42858002	42858554	NM_001008739	C6orf226
6	42952329	42980080	NM_180976	PPP2R5D
6	42883726	42893575	NM_001243168	PTCRA
6	42952329	42980080	NM_006245	PPP2R5D
6	42896859	42907008	NM_006586	CNPY3
6	42928499	42931618	NM_018960	GNMT
6	42931610	42946981	NM_000287	PEX6
6	42981840	42989036	NM_057161	KLHDC3
6	42979966	42981618	NM_014623	MEA1
6	42982221	42989036	NM_001242872	KLHDC3
6	42952329	42980080	NM_180977	PPP2R5D
6	42883726	42893575	NM_138296	PTCRA
6	42981840	42989036	NR_040101	KLHDC3
6	42883726	42893575	NM_001243170	PTCRA
6	42883726	42893575	NM_001243169	PTCRA
6	43027628	43042833	NM_201523	KLC4
6	43005354	43021683	NM_014780	CUL7
6	43021766	43027242	NM_015950	MRPL2
6	43027371	43042833	NM_201521	KLC4
6	43027371	43035133	NM_138343	KLC4
6	43005354	43021683	NM_001168370	CUL7
6	43028181	43042833	NM_201522	KLC4
6	43149921	43192325	NM_015089	CUL9
6	43193366	43197211	NM_199184	C6orf108
6	43193366	43197211	NM_006443	C6orf108
6	43138919	43149244	NM_003131	SRF
6	43303807	43337181	NM_014345	ZNF318
6	43265997	43273276	NM_153320	SLC22A7
6	43273210	43276530	NM_206922	CRIP3
6	43265997	43273276	NM_006672	SLC22A7
6	43399488	43418163	NM_033450	ABCC10
6	43445260	43474294	NM_001146020	TJAP1
6	43445260	43474294	NM_001146019	TJAP1
6	43445260	43474294	NM_001146018	TJAP1
6	43445260	43474294	NR_027394	TJAP1
6	43479564	43484728	NM_015388	YIPF3
6	43445260	43474294	NM_080604	TJAP1
6	43395291	43418163	NM_001198934	ABCC10
6	43457321	43474294	NM_001146017	TJAP1
6	43445260	43474294	NM_001146016	TJAP1
6	43484776	43489246	NM_203290	POLR1C
6	43418089	43423286	NM_023932	DLK2
6	43418089	43423786	NM_206539	DLK2
6	43474706	43478424	NM_001012974	LRRC73
6	43588217	43596936	NM_019096	GTPBP2
6	43543877	43588260	NM_006502	POLH
6	43603576	43608688	NM_014628	MAD2L1BP
6	43612766	43638748	NM_001193341	RSPH9
6	43612766	43638748	NM_152732	RSPH9
6	43597278	43608688	NM_001003690	MAD2L1BP
6	43737945	43754223	NM_001204385	VEGFA
6	43737945	43754223	NM_001204384	VEGFA
6	43737945	43754223	NM_001171628	VEGFA
6	43737945	43754223	NM_001171627	VEGFA
6	43737945	43754223	NM_001025370	VEGFA
6	43737945	43754223	NM_003376	VEGFA
6	43737945	43754223	NM_001171630	VEGFA
6	43737945	43754223	NM_001171624	VEGFA
6	43737945	43754223	NM_001171626	VEGFA
6	43737945	43754223	NM_001171625	VEGFA
6	43737945	43754223	NM_001171623	VEGFA
6	43737945	43754223	NM_001171622	VEGFA
6	43737945	43754223	NM_001025367	VEGFA
6	43737945	43754223	NM_001025366	VEGFA
6	43737945	43754223	NM_001025368	VEGFA
6	43737945	43754223	NM_001171629	VEGFA
6	43737945	43754223	NM_001025369	VEGFA
6	43737945	43754223	NM_001033756	VEGFA
6	43858764	43905944	NR_024478	LOC100132354
6	43968336	43973694	NM_153246	C6orf223
6	43968336	43973694	NM_001171992	C6orf223
6	44081372	44095191	NM_032111	MRPL14
6	44095375	44123256	NM_018426	TMEM63B
6	44126547	44152139	NM_007058	CAPN11
6	44191362	44201888	NM_001078177	SLC29A1
6	44191295	44201888	NM_001078175	SLC29A1
6	44187241	44201888	NM_001078174	SLC29A1
6	44221837	44225283	NM_178148	SLC35B2
6	44225902	44233525	NM_004556	NFKBIE
6	44266462	44281063	NM_020745	AARS2
6	44214848	44221614	NM_007355	HSP90AB1
6	44221942	44222022	NR_039790	MIR4647
6	44191295	44201888	NM_001078176	SLC29A1
6	44247896	44265458	NM_182539	TCTE1
6	44187241	44201888	NM_004955	SLC29A1
6	44238479	44247182	NM_001137560	TMEM151B
6	44403377	44403459	NR_039785	MIR4642
6	44310396	44344904	NM_145026	SPATS1
6	44355250	44418161	NM_001253	CDC5L
6	45165410	45165507	NR_030313	MIR586
6	45879359	45905334	NR_045674	CLIC5
6	45879359	45983626	NM_001256023	CLIC5
6	46097700	46114436	NM_014936	ENPP4
6	46620651	46645927	NM_001204052	SLC25A27
6	46620651	46645927	NM_004277	SLC25A27
6	46620651	46645927	NM_001204051	SLC25A27
6	46672052	46703430	NM_001168357	PLA2G7
6	46714653	46726954	NM_001162435	LOC100287718
6	46672052	46703151	NM_005084	PLA2G7
6	46820241	46922675	NM_015234	GPR116
6	46820241	46889714	NM_001098518	GPR116
6	46967812	47010082	NM_153840	GPR110
6	46987621	47010082	NM_025048	GPR110
6	47199267	47277680	NM_014452	TNFRSF21
6	47666288	47689757	NM_153838	GPR115
6	47624325	47665533	NM_153839	GPR111
6	47754803	47794116	NR_033806	OPN5
6	47749774	47794116	NM_181744	OPN5
6	49467670	49495777	NM_001010904	GLYATL3
6	49431095	49460820	NM_018132	CENPQ
6	49518112	49519808	NM_001145652	C6orf141
6	49572889	49604587	NM_000324	RHAG
6	49695091	49712150	NM_001190986	CRISP3
6	49695091	49712168	NM_006061	CRISP3
6	49753363	49755053	NM_138733	PGK2
6	49913813	49917157	NM_001166478	DEFB133
6	49936389	49937338	NM_001037729	DEFB113
6	49928004	49931818	NM_001037499	DEFB114
6	49986555	49989694	NM_001037497	DEFB110
6	50011287	50016364	NM_001037498	DEFB112
6	49976850	49989694	NM_001037728	DEFB110
6	50786438	50815326	NM_003221	TFAP2B
6	52009146	52009232	NR_029713	MIR206
6	52013720	52013839	NR_029903	MIR133B
6	52128811	52149582	NM_002388	MCM3
6	52051184	52055436	NM_002190	IL17A
6	52101483	52109298	NM_052872	IL17F
6	52226925	52272575	NM_133367	PAQR8
6	52529198	52533951	NR_024403	LOC730101
6	52535883	52551385	NM_014051	TMEM14A
6	52529198	52533951	NR_024405	LOC730101
6	52614884	52628361	NM_000846	GSTA2
6	52656177	52668664	NM_145740	GSTA1
6	52604260	52609957	NR_033760	GSTA7P
6	52761438	52774496	NM_000847	GSTA3
6	52696540	52710893	NM_153699	GSTA5
6	52866097	52926600	NM_016513	ICK
6	52866097	52926600	NM_014920	ICK
6	52842745	52860178	NM_001512	GSTA4
6	52991759	53013624	NM_003643	GCM1
6	53132195	53213977	NM_001242830	ELOVL5
6	53132195	53213977	NM_021814	ELOVL5
6	53158887	53213977	NM_001242831	ELOVL5
6	53132195	53213977	NM_001242828	ELOVL5
6	53199257	53202415	NR_046241	RPS16P5
6	53362139	53409927	NM_001498	GCLC
6	53362139	53409927	NM_001197115	GCLC
6	53512698	53530506	NM_001003760	KLHL31
6	54173202	54254950	NM_014464	TINAG
6	55192266	55267291	NM_207410	GFRAL
6	56911383	56920023	NM_020931	KIAA1586
6	57037103	57050012	NM_004282	BAG2
6	57053581	57087078	NM_016277	RAB23
6	57053581	57086257	NM_183227	RAB23
6	58246158	58287724	NR_003660	GUSBP4
6	63985855	64029882	NM_016571	LGSN
6	63985855	64029882	NM_001143940	LGSN
6	64281919	64293489	NM_003463	PTP4A1
6	64356430	64424405	NM_015153	PHF3
6	66497771	66499376	NR_026540	MCART3P
6	70925742	70992911	NM_078485	COL9A1
6	70925742	71012786	NM_001851	COL9A1
6	71276624	71298606	NM_145267	C6orf57
6	71571068	71666788	NM_080742	B3GAT2
6	71998476	72011973	NM_024576	OGFRL1
6	72086662	72086734	NR_029598	MIR30C2
6	72113253	72113324	NR_029504	MIR30A
6	72124148	72130448	NR_026807	LINC00472
6	73076431	73112845	NM_001168411	RIMS1
6	73677409	73677476	NR_036244	MIR4282
6	73951037	74019938	NM_001251874	KHDC1
6	73983861	74020088	NR_027005	C6orf147
6	73933267	73935175	NM_001126063	KHDC1L
6	73951037	73972907	NM_030568	KHDC1
6	74062784	74063999	NM_001025290	DPPA5
6	74078279	74079515	NM_001080507	OOEP
6	74104284	74127289	NM_018665	DDX43
6	74134855	74162043	NM_138441	MB21D1
6	74072399	74073898	NM_001017361	C6orf221
6	74225472	74230755	NM_001402	EEF1A1
6	75947390	75953644	NM_001865	COX7A2
6	75962637	75994632	NM_018247	TMEM30A
6	75962637	75994632	NM_001143958	TMEM30A
6	75947390	75953644	NR_029466	COX7A2
6	75994729	76001580	NR_040081	LOC100506804
6	78171947	78173120	NM_000863	HTR1B
6	79577188	79608320	NM_001010844	IRAK1BP1
6	79910961	79944455	NM_004242	HMGN3
6	79910961	79944455	NM_001201363	HMGN3
6	79910961	79944455	NM_001201362	HMGN3
6	79910961	79944455	NM_138730	HMGN3
6	79943390	79946517	NR_040671	LOC100288198
6	80451635	80451669	NR_004393	RNY4
6	80513303	80580137	NM_001243308	C6orf7
6	80624528	80657315	NM_022726	ELOVL4
6	82455446	82462428	NM_017633	FAM46A
6	82879955	82957448	NM_015525	IBTK
6	83072922	83077133	NM_006670	TPBG
6	83073960	83077133	NM_001166392	TPBG
6	83777384	83878190	NM_001199942	DOPEY1
6	83777384	83878190	NM_015018	DOPEY1
6	83903031	83906256	NM_033411	RWDD2A
6	84222193	84235421	NM_153362	PRSS35
6	84222193	84235421	NM_001170423	PRSS35
6	84569369	84670146	NM_016230	CYB5R4
6	84562984	84567234	NM_001009994	RIPPLY2
6	84743419	84800605	NM_138409	MRAP2
6	86159301	86205509	NM_002526	NT5E
6	86159301	86205509	NM_001204813	NT5E
6	86323692	86353043	NM_006372	SYNCRIP
6	86317501	86352608	NM_001253771	SYNCRIP
6	86317501	86353043	NM_001159677	SYNCRIP
6	86317501	86351169	NM_001159676	SYNCRIP
6	86317501	86352608	NM_001159674	SYNCRIP
6	86317501	86352640	NM_001159673	SYNCRIP
6	86323692	86351169	NM_001159675	SYNCRIP
6	86387011	86387086	NR_002743	SNORD50A
6	86387306	86387377	NR_003044	SNORD50B
6	86386724	86388451	NR_003038	SNHG5
6	87795215	87804865	NM_000735	CGA
6	87795215	87804865	NM_001252383	CGA
6	88032305	88052043	NM_020425	C6orf162
6	87992696	88038996	NM_198568	GJB7
6	88032305	88052043	NM_001042493	C6orf162
6	88054570	88075181	NM_001010868	C6orf163
6	88106841	88109459	NR_026784	C6orf164
